IMO.Number,predicted.kg.CO2.per.nm,TEU.predicted.kg.CO2.per.nm
9215361,185.9852208,NA
9215476,367.9476108,NA
9215490,1372.21309,NA
9215505,486.9470414,NA
9215517,131.5397413,NA
9215531,537.1025809,NA
9215543,324.9653966,NA
9215555,605.2439925,NA
9215622,221.6716335,NA
9215658,126.3543875,NA
9215660,502.7894418,532.883528
9215672,502.8101025,533.3244839
9215696,494.2516574,538.0870299
9215701,148.084055,NA
9215737,321.6353067,NA
9215749,293.7782586,NA
9215763,379.843427,NA
9215775,378.7474881,NA
9215799,535.0259493,NA
9215878,400.0827753,418.8317162
9215880,402.3168845,418.8317162
9215892,409.1629583,418.4830523
9215907,400.9728685,418.8317162
9215919,399.3501214,418.8317162
9215921,307.3970212,NA
9215933,315.712651,NA
9215957,386.9574021,NA
9216028,773.5415654,NA
9216030,754.5885446,NA
9216042,165.920237,NA
9216054,165.920237,NA
9216092,279.9135705,303.4912153
9216107,285.9319468,294.661583
9216121,265.1410973,NA
9216145,381.9386365,NA
9216157,382.7221133,NA
9216169,409.5142125,NA
9216171,441.5391549,NA
9216183,497.0435426,NA
9216195,332.6247918,NA
9216200,332.6247918,NA
9216212,353.6903385,NA
9216224,333.8357581,NA
9216236,354.4905382,NA
9216248,337.8829253,NA
9216250,532.2809359,NA
9216298,986.8245689,NA
9216303,964.2141594,NA
9216327,112.3880569,NA
9216339,171.4527771,NA
9216341,119.3580276,NA
9216353,320.4326296,331.7298262
9216365,313.6040916,331.4811066
9216377,204.9090638,NA
9216391,358.0832534,NA
9216406,376.651792,NA
9216456,337.0951109,NA
9216468,369.3928444,NA
9216470,172.9656235,NA
9216482,132.2883635,NA
9216494,292.8204897,NA
9216509,302.9606341,NA
9216511,409.6996842,NA
9216523,383.8234759,NA
9216535,383.8234759,NA
9216547,407.2045149,NA
9216559,415.8170431,NA
9216561,394.8965887,NA
9216585,621.9289229,NA
9216597,220.1408803,NA
9216626,320.2458599,NA
9216638,324.5562522,NA
9216640,296.9832748,NA
9216676,291.5431884,NA
9216688,290.2038985,NA
9216690,282.6359735,NA
9216705,822.360331,NA
9216717,818.2261026,NA
9216729,308.1803479,329.0529852
9216731,309.4059136,329.0529852
9216743,109.854019,118.5579158
9216755,153.744364,NA
9216779,382.7221133,NA
9216793,116.5896832,NA
9216808,275.8209018,NA
9216810,278.4965197,NA
9216822,288.8745847,NA
9216834,211.7549627,217.8110875
9216858,216.0106058,219.0210276
9216860,381.1363801,NA
9216872,382.7221133,NA
9216901,322.6536561,NA
9216913,317.9665501,NA
9216925,317.9665501,NA
9216963,282.1567748,NA
9216975,297.977111,NA
9216987,697.9270414,692.0251631
9216999,709.0315179,691.5459729
9217010,183.1519751,NA
9217022,385.0586132,398.6632773
9217034,385.0586132,398.6632773
9217046,387.0310384,NA
9217058,387.0310384,NA
9217060,387.0310384,NA
9217072,384.9358288,NA
9217084,384.9358288,NA
9217096,384.9358288,NA
9217101,131.7888337,NA
9217113,251.5658443,NA
9217125,622.8943188,NA
9217151,150.9360029,NA
9217163,150.9360029,NA
9217199,539.1752155,NA
9217216,325.0459715,NA
9217228,317.1226502,NA
9217230,597.1643983,NA
9217242,673.4649156,NA
9217254,209.6594381,NA
9217280,254.6507639,NA
9217292,256.7149992,NA
9217307,389.4170773,NA
9217319,119.7141856,NA
9217321,118.4615047,NA
9217333,180.7372688,NA
9217345,378.7474881,NA
9217371,117.2709587,165.2177482
9217383,382.7221133,NA
9217395,379.843427,NA
9217412,309.3927783,333.2121811
9217424,309.3927783,333.2121811
9217448,340.5092609,NA
9217450,126.124909,NA
9217462,157.6382922,NA
9217474,386.7209419,NA
9217486,384.6257323,NA
9217515,291.3286451,NA
9217527,175.6851302,NA
9217539,468.8582773,NA
9217541,468.8582773,NA
9217565,308.7368735,329.1996894
9217577,105.6307711,NA
9217589,313.9117271,NA
9217591,312.5082714,NA
9217606,333.3173636,NA
9217618,227.2604584,NA
9217620,391.4341812,NA
9217632,387.7023704,NA
9217644,299.2438214,NA
9217656,322.0117092,NA
9217668,452.5902577,NA
9217670,457.7784569,NA
9217682,260.9148953,NA
9217694,274.0727959,NA
9217709,274.1629542,NA
9217711,143.1924071,NA
9217723,365.8022018,NA
9217735,279.6686144,NA
9217747,103.4420626,NA
9217759,471.3826409,NA
9217785,109.1231769,NA
9217797,146.6746011,NA
9217802,126.2534876,NA
9217814,125.5696687,NA
9217826,195.4474439,NA
9217838,132.5642653,NA
9217876,128.8506395,NA
9217888,229.5379532,NA
9217890,164.9894157,NA
9217917,293.6387323,NA
9217929,293.3130928,NA
9217955,130.4707496,NA
9217967,136.081544,NA
9217979,779.0677981,NA
9217981,766.5450253,NA
9218014,243.9717714,NA
9218026,138.1681101,NA
9218038,228.0330344,NA
9218040,227.7596481,NA
9218052,234.791874,NA
9218064,221.4260988,NA
9218076,221.4260988,NA
9218088,220.9348813,NA
9218090,134.2291004,NA
9218105,130.4961697,NA
9218129,126.6838288,NA
9218131,972.7471053,NA
9218155,117.6500382,NA
9218181,419.6336277,NA
9218193,135.3234056,NA
9218208,129.3646235,NA
9218222,114.232878,NA
9218234,114.7391382,NA
9218246,302.9780763,NA
9218260,329.2795699,NA
9218272,333.3762127,NA
9218284,323.7123057,NA
9218296,323.7123057,NA
9218301,231.580877,NA
9218313,228.8543342,NA
9218325,381.1363801,NA
9218337,254.727979,NA
9218349,537.3399395,NA
9218351,121.4207104,NA
9218363,387.8336726,NA
9218375,380.8366086,NA
9218387,314.4021373,NA
9218399,320.2591545,NA
9218404,218.0566324,NA
9218416,218.0566324,NA
9218428,306.9236517,NA
9218454,805.7930639,NA
9218466,810.6768286,NA
9218478,810.6768286,NA
9218480,805.7164331,NA
9218492,805.7164331,NA
9218507,131.4329741,NA
9218521,329.7051808,NA
9218533,103.1591686,NA
9218571,400.2233634,NA
9218600,381.9386365,NA
9218612,381.9386365,NA
9218648,463.5416516,NA
9218650,724.1707047,724.0505463
9218662,743.810974,728.0217915
9218674,743.810974,728.0217915
9218686,727.3112769,724.5594858
9218703,117.9668066,NA
9218727,387.0097041,NA
9218765,378.7474881,NA
9218777,548.1591649,NA
9218789,324.5760847,NA
9218791,324.5760847,NA
9218818,379.0411705,NA
9218820,380.8366086,NA
9218832,481.0959284,NA
9218844,290.268316,NA
9218856,292.0211616,NA
9218868,468.5526873,NA
9218870,523.1023915,NA
9218882,275.4188375,NA
9218909,142.6372257,NA
9218911,380.8426977,NA
9218923,273.5701725,NA
9218935,102.5947801,NA
9218947,116.5011492,NA
9218959,212.4974135,NA
9218961,390.2899621,NA
9218973,391.3286788,NA
9218985,102.3163428,NA
9218997,118.4527776,NA
9219006,366.585466,NA
9219018,543.5567874,NA
9219020,494.403689,NA
9219032,324.2368062,NA
9219044,320.7923045,NA
9219056,605.9505078,NA
9219068,209.7766046,NA
9219109,496.5220849,NA
9219111,496.5220849,NA
9219123,469.89066,NA
9219135,389.3843876,NA
9219147,119.4454762,NA
9219159,121.6602349,NA
9219161,118.223634,NA
9219173,118.223634,NA
9219185,118.7870934,NA
9219197,118.7870934,NA
9219202,119.3133669,NA
9219214,119.3133669,NA
9219226,116.7040949,NA
9219238,116.7040949,NA
9219240,310.7900336,329.0460404
9219252,307.6893803,328.8739767
9219264,275.3959713,NA
9219276,279.11875,NA
9219331,646.6040943,NA
9219379,443.1279385,519.2740396
9219381,442.2521661,519.2740396
9219393,462.894563,515.3545406
9219410,302.8032071,NA
9219422,331.1386917,NA
9219434,350.700875,NA
9219446,272.5725758,NA
9219458,263.5402757,NA
9219460,121.0638511,NA
9219472,167.2040076,NA
9219484,183.1065229,NA
9219496,381.1363801,NA
9219501,447.3690878,NA
9219513,356.8625399,NA
9219563,191.535051,NA
9219575,404.6998459,NA
9219587,380.6269038,NA
9219599,386.8842145,NA
9219604,143.7331646,NA
9219628,381.1363801,NA
9219630,143.7331646,NA
9219642,107.4242548,NA
9219654,123.5606895,NA
9219666,119.4920576,NA
9219707,143.7331646,NA
9219719,328.4518937,NA
9219783,129.8046534,NA
9219795,947.6587478,847.6528786
9219800,897.552669,840.4395262
9219812,391.3664026,NA
9219824,351.4470274,NA
9219848,136.2889171,NA
9219850,101.5138252,116.7340969
9219862,190.4567177,198.1559828
9219874,189.6841805,197.8853184
9219898,196.1911746,NA
9219903,121.6929759,NA
9219915,439.4594999,NA
9219939,381.9386365,NA
9219941,128.1622756,NA
9219953,127.3586318,NA
9220067,320.4326296,331.7298262
9220079,317.9630973,332.8934876
9220146,103.743816,NA
9220158,103.1651872,116.9661749
9220160,395.8793594,NA
9220172,185.9852208,NA
9220184,382.1750968,NA
9220196,176.9450689,NA
9220201,495.7541078,NA
9220213,540.5943282,NA
9220225,480.6383054,NA
9220237,480.7223747,NA
9220249,139.1568019,NA
9220251,138.6325147,NA
9220304,262.2272401,286.0936099
9220316,377.85553,397.4262687
9220328,385.3458273,398.8784591
9220330,797.4839834,NA
9220342,882.5500115,NA
9220354,263.069403,NA
9220366,323.9924581,NA
9220378,379.0411705,NA
9220392,170.3020566,NA
9220407,190.4243561,NA
9220419,132.1233034,NA
9220421,146.0561453,NA
9220445,90.38234284,NA
9220469,127.009458,NA
9220471,287.5964862,NA
9220483,263.7552806,NA
9220495,390.2899621,NA
9220512,381.1363801,NA
9220524,326.7590429,NA
9220536,289.5111073,NA
9220548,486.4182189,NA
9220550,184.6635693,NA
9220615,347.9668991,NA
9220627,346.6210596,NA
9220639,191.3397893,NA
9220641,191.3397893,NA
9220691,379.843427,NA
9220706,276.9325773,NA
9220718,278.6063688,NA
9220720,782.636375,NA
9220732,381.9386365,NA
9220756,119.5122812,NA
9220794,262.0205469,NA
9220809,262.0205469,NA
9220823,397.5121043,NA
9220847,418.7222619,454.9065513
9220859,418.7222619,454.9065513
9220861,416.9086326,456.9299525
9220885,386.7031972,466.4111241
9220897,386.7031972,466.4111241
9220902,354.6725982,NA
9220914,339.7002828,NA
9220926,339.7002828,NA
9220938,339.7002828,NA
9220940,343.7521831,NA
9220952,790.488433,NA
9220964,790.7892195,NA
9220976,225.9394844,NA
9220988,223.580748,NA
9220990,561.923741,NA
9221009,554.2849461,NA
9221011,338.8361243,NA
9221023,356.4320074,NA
9221035,310.0479091,NA
9221047,107.1800703,NA
9221059,328.9942593,353.3906294
9221073,613.1114175,638.0796462
9221085,573.8575679,629.8970993
9221097,615.1527754,637.6088281
9221102,614.584002,637.6088281
9221114,295.6389318,NA
9221126,298.3202052,NA
9221140,540.9611828,NA
9221152,175.4314462,NA
9221164,209.7766046,NA
9221176,169.4706412,NA
9221190,316.4800295,NA
9221205,610.1743881,NA
9221217,564.3349443,NA
9221229,489.7512002,NA
9221231,380.5429262,NA
9221243,224.3748737,NA
9221255,286.7774461,NA
9221267,202.5537362,NA
9221279,1210.773462,NA
9221281,1246.377758,NA
9221293,379.843427,NA
9221308,177.9997396,NA
9221310,729.4233801,NA
9221322,118.4527776,NA
9221334,312.4773811,NA
9221346,506.2754301,NA
9221358,421.6552772,NA
9221360,219.3219397,NA
9221372,379.843427,NA
9221401,269.1440606,NA
9221413,269.1440606,NA
9221425,202.5268313,NA
9221437,363.5516239,NA
9221449,114.2675695,NA
9221475,135.8320271,NA
9221487,379.0411705,NA
9221499,379.0411705,NA
9221554,613.938814,NA
9221566,599.3114058,NA
9221578,204.1293798,NA
9221580,204.1293798,NA
9221592,317.8273539,NA
9221607,315.2443606,NA
9221621,319.8743694,NA
9221633,221.5382158,NA
9221645,223.0326101,NA
9221657,415.8170431,NA
9221669,187.373347,NA
9221671,322.4642694,NA
9221683,322.3712026,NA
9221712,347.903849,NA
9221724,380.6269038,NA
9221736,136.1573172,NA
9221750,382.7221133,NA
9221762,296.1790633,NA
9221774,355.3245005,NA
9221786,158.7936228,NA
9221798,300.3224915,NA
9221803,179.040375,NA
9221815,840.3082424,806.6566065
9221827,836.4457956,805.6787425
9221839,894.4997807,853.1409716
9221841,116.5540103,NA
9221853,316.2050869,NA
9221865,308.255507,NA
9221877,320.3717117,NA
9221889,324.4166599,NA
9221891,587.7224738,NA
9221906,587.4351113,NA
9221918,776.2357932,NA
9221970,638.556724,NA
9222027,209.6594381,NA
9222039,211.4548761,NA
9222106,445.4541601,500.5895767
9222118,400.1617295,418.7813102
9222120,392.3240653,407.7732367
9222132,443.1857743,NA
9222168,304.1048517,NA
9222170,307.8506317,NA
9222211,337.4484048,NA
9222223,313.4384173,NA
9222261,259.7439072,NA
9222273,842.4772452,828.8271484
9222285,842.4772452,828.8271484
9222297,890.670621,861.1869293
9222302,912.1280379,864.5579366
9222338,317.031871,NA
9222340,317.0522139,NA
9222352,156.3107307,NA
9222364,380.5429262,NA
9222376,326.5991117,NA
9222417,388.7949637,NA
9222429,104.6616179,NA
9222443,840.8120836,NA
9222455,831.4174619,NA
9222467,382.5695014,398.8865908
9222479,297.3125719,NA
9222481,307.4732696,NA
9222493,278.298837,NA
9222508,259.6240736,NA
9222510,278.6874347,NA
9222522,743.3622341,NA
9222534,727.9455469,NA
9222546,204.284838,NA
9222558,242.184281,NA
9222560,319.298533,NA
9222572,307.4843601,NA
9222601,293.4083673,NA
9222613,291.6523946,NA
9222625,284.8986565,NA
9222637,122.1653783,NA
9222649,322.9035207,NA
9222651,226.5330406,NA
9222663,129.587064,NA
9222675,117.5238035,NA
9222687,117.3382674,NA
9222699,323.3999916,NA
9222704,324.4831773,NA
9222716,197.4885174,NA
9222728,115.0025318,NA
9222730,502.8899851,NA
9222742,502.8899851,NA
9222974,744.2042481,728.0217915
9222986,744.2042481,728.0217915
9223007,114.237949,NA
9223019,118.4855387,NA
9223021,120.1196893,NA
9223071,190.8436206,NA
9223150,283.8528545,NA
9223174,280.5397706,NA
9223186,281.7756651,NA
9223198,335.7959801,NA
9223203,154.5085559,NA
9223241,391.9575803,NA
9223253,313.633645,NA
9223265,328.0801397,NA
9223277,346.1390269,NA
9223289,347.5325163,NA
9223306,397.724438,NA
9223318,507.4423468,NA
9223320,294.9730328,NA
9223344,507.4423468,NA
9223356,284.238504,NA
9223368,392.1848118,NA
9223370,381.9386365,NA
9223382,233.3851151,NA
9223423,102.6330755,NA
9223435,102.6330755,NA
9223447,381.9386365,NA
9223459,131.7552049,NA
9223473,160.2223555,NA
9223485,341.5407909,NA
9223497,289.0504269,NA
9223502,272.4563834,NA
9223514,327.56197,NA
9223526,270.1406396,NA
9223538,270.2780681,NA
9223540,410.9790427,NA
9223552,288.8017015,NA
9223564,281.3070269,NA
9223590,474.1662257,NA
9223631,196.7679911,NA
9223643,170.4046468,NA
9223655,217.3692544,NA
9223667,154.7059876,NA
9223681,399.7204414,NA
9223693,395.0494575,NA
9223708,249.999473,NA
9223710,155.7416358,NA
9223722,319.0549986,NA
9223734,104.126386,NA
9223758,335.6825943,359.0517245
9223760,318.0889381,339.1418361
9223772,318.2377052,339.1418361
9223784,677.8909267,NA
9223796,677.8909267,NA
9223801,494.6740849,NA
9223813,244.8353517,NA
9223825,229.0327978,NA
9223851,320.6163048,NA
9223875,534.8744873,NA
9223887,790.7892195,NA
9223899,213.5452459,NA
9223904,221.9612343,NA
9223916,230.0180887,NA
9223928,391.3376294,NA
9223930,391.6132067,NA
9223942,185.9748888,NA
9223954,1126.535781,NA
9223980,279.1350692,NA
9223992,279.1350692,NA
9224001,381.1363801,NA
9224013,380.6269038,NA
9224025,313.9688773,NA
9224037,304.591351,NA
9224049,371.2373426,376.1092253
9224051,377.3754151,375.9696893
9224075,131.7888337,NA
9224087,492.855851,NA
9224104,114.5586086,NA
9224116,105.397523,NA
9224128,107.5359941,NA
9224130,134.7104366,NA
9224142,131.7660998,NA
9224154,131.7660998,NA
9224166,102.200313,NA
9224269,340.0538111,NA
9224271,580.4037548,NA
9224283,580.7983581,NA
9224295,786.224353,NA
9224300,536.8327895,552.3757866
9224312,536.8327895,552.3757866
9224324,532.0722155,545.3832917
9224336,531.3010706,549.5074657
9224348,537.9596463,550.7945588
9224350,203.2868303,206.6917567
9224362,203.2868303,206.6917567
9224374,185.0927423,NA
9224386,171.1718659,NA
9224398,118.0133164,NA
9224403,394.8851296,NA
9224439,552.3864985,NA
9224441,518.0533966,NA
9224453,522.0331818,NA
9224465,522.0331818,NA
9224477,299.8875875,NA
9224506,706.0916213,728.9958561
9224518,706.0916213,728.9958561
9224520,706.0916213,728.9958561
9224532,713.2358582,729.5721008
9224568,330.2824314,NA
9224570,331.2267103,NA
9224594,211.4734146,NA
9224609,320.7753887,NA
9224611,124.675528,NA
9224647,117.6500382,NA
9224659,287.6611621,NA
9224661,289.5333725,NA
9224673,277.1405132,NA
9224685,307.550812,NA
9224697,321.2500658,NA
9224702,328.2645537,NA
9224714,334.0061055,NA
9224726,996.3067428,NA
9224738,513.2076789,NA
9224740,515.742878,NA
9224752,1003.282795,NA
9224764,1006.088277,NA
9224788,338.887968,NA
9224790,340.2520188,NA
9224805,786.9187733,NA
9224817,137.6159074,NA
9224829,171.9951456,NA
9224831,231.2800532,NA
9224843,235.4194498,NA
9224855,226.4872716,NA
9224867,234.4054149,NA
9224879,530.2153522,NA
9224881,196.7757098,NA
9224893,387.0143287,NA
9224908,387.0143287,NA
9224934,137.1373345,NA
9224946,440.8985631,462.8632143
9224958,440.8985631,462.8632143
9224960,369.8541899,NA
9224972,380.6269038,NA
9224984,325.8697474,NA
9224996,323.3536094,NA
9225017,520.3158189,NA
9225029,323.1971451,NA
9225031,323.3536094,NA
9225043,314.8815153,NA
9225055,307.3970212,NA
9225067,324.4974968,NA
9225081,600.7214729,NA
9225093,129.8650931,NA
9225134,380.6269038,NA
9225160,489.2634892,NA
9225172,489.2634892,NA
9225196,323.1455902,NA
9225201,318.1574366,NA
9225213,394.8851296,NA
9225225,382.4223418,NA
9225237,382.4223418,NA
9225249,290.9087957,NA
9225251,290.9087957,NA
9225263,312.9992864,NA
9225275,312.7604803,NA
9225287,191.0254525,NA
9225299,237.3555006,NA
9225304,399.7204414,NA
9225316,401.0777013,NA
9225328,328.1412489,NA
9225330,317.734826,NA
9225342,397.3704906,NA
9225354,381.638865,NA
9225380,336.5652152,NA
9225445,380.7025545,NA
9225457,346.3323955,NA
9225469,280.6696262,NA
9225471,355.8554322,NA
9225495,121.2056992,NA
9225500,134.6885481,NA
9225512,209.6534333,NA
9225524,288.4211851,NA
9225550,384.9358288,NA
9225562,111.1538926,NA
9225574,110.8154518,NA
9225586,157.3981983,NA
9225603,388.8484996,NA
9225615,779.968722,781.5351013
9225641,788.6422159,787.0250141
9225653,788.6422159,787.0250141
9225665,766.6364868,785.714242
9225677,766.6364868,785.714242
9225720,506.5637952,NA
9225732,103.1716195,NA
9225770,417.7181194,456.9299525
9225782,421.594925,461.4200622
9225794,421.836817,458.143164
9225940,381.638865,NA
9225952,380.8366086,NA
9225964,432.7529423,NA
9225976,432.7529423,NA
9225988,432.7529423,NA
9225990,120.916044,NA
9226009,257.764985,NA
9226011,319.7226906,NA
9226035,366.6705415,NA
9226047,369.8444859,NA
9226059,366.9909713,NA
9226061,371.5578732,NA
9226102,120.624814,NA
9226126,123.3763298,NA
9226138,117.7292261,NA
9226140,340.1551269,NA
9226152,277.5137872,NA
9226164,105.4552552,NA
9226176,106.7514328,NA
9226188,101.0859239,NA
9226217,382.4223418,NA
9226229,146.6004355,NA
9226231,118.8364347,NA
9226267,132.6680824,NA
9226279,122.5634589,NA
9226281,200.0778234,NA
9226293,139.1568019,NA
9226308,384.6257323,NA
9226310,384.6257323,NA
9226334,447.0416854,NA
9226346,392.0153434,NA
9226358,228.4739986,NA
9226360,361.6065082,NA
9226372,201.809566,206.7733836
9226384,199.0363873,204.3886447
9226396,254.6447163,NA
9226413,387.5762176,399.919383
9226425,388.3827293,399.9378198
9226437,335.4893383,NA
9226449,339.604255,NA
9226487,456.2003705,NA
9226499,437.4085048,NA
9226504,373.8239885,391.0705448
9226516,381.6871055,391.452792
9226530,561.923741,NA
9226566,384.6752532,NA
9226592,379.0411705,NA
9226607,134.0435374,NA
9226619,506.040479,NA
9226633,464.2948328,NA
9226671,276.7059739,NA
9226683,136.4689898,NA
9226695,175.6861733,NA
9226700,179.335735,NA
9226712,104.3013455,NA
9226748,310.9869083,NA
9226750,313.4384173,NA
9226762,113.2935032,NA
9226774,105.0492401,NA
9226786,111.1878467,NA
9226798,111.1878467,NA
9226803,105.2876745,NA
9226815,321.3712409,329.1115874
9226827,345.7659041,351.6070723
9226841,404.9935837,NA
9226853,403.2241271,NA
9226891,1280.615047,NA
9226906,1226.64912,NA
9226918,766.4135749,760.851025
9226920,766.4135749,760.851025
9226932,763.69669,760.851025
9226944,327.2802513,NA
9226956,327.2802513,NA
9226968,618.9569561,NA
9226970,601.3693308,NA
9226982,311.5584295,NA
9226994,332.7012341,NA
9227003,548.2034991,NA
9227015,537.8236855,556.2322599
9227027,536.1594967,555.4400934
9227039,532.8215765,554.3857058
9227041,129.4410743,NA
9227053,285.3368356,NA
9227065,115.742261,NA
9227077,388.7949637,NA
9227089,189.4181177,NA
9227091,189.4181177,NA
9227106,173.8663764,NA
9227118,130.4877311,NA
9227120,379.843427,NA
9227132,379.843427,NA
9227156,388.5165265,NA
9227168,388.5165265,NA
9227170,332.6247918,NA
9227194,322.9550152,NA
9227211,138.0633827,NA
9227223,120.1754562,NA
9227247,118.1505957,NA
9227259,472.0323383,NA
9227261,146.2615446,NA
9227273,494.2516574,538.0870299
9227285,495.6718893,541.1516952
9227297,759.2381548,749.4241415
9227302,759.2381548,749.4241415
9227314,759.2381548,749.4241415
9227326,759.2381548,749.4241415
9227338,759.2381548,749.4241415
9227340,759.2381548,749.4241415
9227364,380.6269038,NA
9227376,529.4500279,NA
9227388,529.4500279,NA
9227390,504.7550049,NA
9227405,487.18441,NA
9227417,853.0539669,NA
9227429,684.3679768,NA
9227443,622.9594518,NA
9227455,623.483899,NA
9227467,279.9204719,NA
9227479,810.495078,NA
9227481,818.7633257,NA
9227508,1402.310475,NA
9227510,1375.053525,NA
9227546,119.2504279,NA
9227558,117.6500382,NA
9227560,275.0141488,NA
9227596,216.9937105,NA
9227601,155.124006,NA
9227613,348.6577443,NA
9227625,277.1140164,NA
9227637,271.7246264,NA
9227649,310.3739115,NA
9227675,312.2647461,NA
9227704,332.8025408,NA
9227716,269.2053455,NA
9227728,269.3357963,NA
9227730,269.2053455,NA
9227742,270.2780681,NA
9227754,315.9615517,NA
9227766,388.222844,NA
9227778,575.2483723,630.3679175
9227780,145.0843934,NA
9227792,347.9273826,NA
9227807,281.0516541,NA
9227819,289.5333725,NA
9227821,293.4876474,NA
9227833,274.6447721,NA
9227845,197.5334463,NA
9227857,180.2129192,NA
9227869,183.3690582,NA
9227871,165.2712071,NA
9227883,143.9884546,NA
9227895,106.7514328,NA
9227900,269.8341798,NA
9227912,269.8341798,NA
9227924,270.9337477,NA
9227936,186.9402179,NA
9227948,776.2357932,NA
9227962,218.0340748,NA
9227998,269.1920164,NA
9228021,267.5695152,NA
9228033,268.8175273,NA
9228045,368.2348312,NA
9228057,377.6243412,NA
9228069,325.0486381,NA
9228071,271.1495633,NA
9228083,289.329863,NA
9228095,268.4145238,NA
9228100,283.0131233,NA
9228112,273.5565639,NA
9228124,277.1707182,NA
9228136,284.8562486,NA
9228148,284.8562486,NA
9228150,289.728126,NA
9228174,520.3158189,NA
9228186,1442.431315,NA
9228198,1442.431315,NA
9228203,217.046134,NA
9228215,223.4365498,NA
9228227,223.5667128,NA
9228239,519.0014204,NA
9228241,170.8565389,NA
9228253,164.9167311,NA
9228265,226.4142512,NA
9228277,125.5696687,NA
9228289,192.6890191,203.1113703
9228291,231.7886412,NA
9228306,311.0866862,NA
9228318,281.7569388,NA
9228320,294.983228,NA
9228332,104.1238602,NA
9228344,986.9480265,NA
9228356,1177.653991,NA
9228368,165.7709721,NA
9228370,259.9793479,NA
9228382,233.4339049,NA
9228394,243.7208511,NA
9228409,211.4494389,NA
9228411,276.7059739,NA
9228459,280.5397706,NA
9228473,271.5706201,NA
9228485,391.9575803,NA
9228497,386.2150797,NA
9228538,446.2412691,435.0410361
9228564,382.5616605,380.1254244
9228576,378.9165088,375.9696893
9228588,108.4911569,NA
9228590,112.2865795,NA
9228605,188.5971994,NA
9228617,187.1087491,NA
9228629,159.6813754,NA
9228631,154.8247276,NA
9228643,249.0536436,NA
9228655,606.8586714,NA
9228710,308.5059601,NA
9228722,308.5059601,NA
9228734,337.2428864,NA
9228746,311.3772536,312.4360487
9228758,306.9997792,313.5719015
9228760,316.3104002,339.933003
9228772,307.7348182,312.583053
9228784,352.7227166,NA
9228796,358.0667844,NA
9228801,339.1263413,NA
9228813,339.1466841,NA
9228837,343.0679744,NA
9228849,343.2452615,NA
9228875,225.6397686,NA
9228887,259.4253243,NA
9228930,114.232878,NA
9228942,283.0319414,NA
9228978,161.4129575,NA
9228980,165.8203528,NA
9228992,278.298837,NA
9229001,260.2254257,NA
9229013,259.7738316,NA
9229025,177.6129784,NA
9229037,503.4345015,NA
9229049,126.3543875,NA
9229051,111.5297433,NA
9229063,111.5297433,NA
9229075,132.1065215,NA
9229087,137.5535611,NA
9229099,391.6084037,NA
9229116,135.4535688,NA
9229128,102.8545016,NA
9229130,102.717559,NA
9229142,137.5249661,NA
9229154,130.2875427,NA
9229166,126.9951565,NA
9229178,126.9951565,NA
9229192,534.3328004,NA
9229207,535.2445418,NA
9229219,534.3328004,NA
9229221,463.8225144,NA
9229233,299.771425,NA
9229257,375.1409826,NA
9229269,369.1598259,NA
9229271,378.1927538,NA
9229283,369.4722202,NA
9229295,703.2888472,NA
9229300,790.0877771,787.4990476
9229312,785.759567,778.9575616
9229324,814.1360906,808.2085757
9229336,767.5229929,780.45939
9229348,810.5952405,809.2036039
9229350,503.7799025,NA
9229362,505.6874713,NA
9229374,653.2302404,NA
9229386,698.0701552,NA
9229398,291.4496639,NA
9229403,289.7792353,NA
9229415,449.3947701,NA
9229427,625.9008615,NA
9229439,854.9000685,NA
9229477,338.7633494,NA
9229491,388.6523431,NA
9229506,382.7342701,NA
9229520,388.8507663,NA
9229532,116.1038255,NA
9229544,381.638865,NA
9229556,521.7191829,NA
9229568,162.8807854,NA
9229570,163.4442448,NA
9229582,477.0999991,NA
9229594,342.5369215,NA
9229609,280.9585016,303.8561458
9229611,380.8366086,NA
9229623,318.6929927,NA
9229635,318.6929927,NA
9229647,972.495644,NA
9229659,1201.768293,NA
9229673,303.2676299,NA
9229685,308.0071797,NA
9229697,311.7174368,NA
9229714,383.8536237,NA
9229726,398.4935703,NA
9229738,398.4935703,NA
9229740,413.2559089,NA
9229829,832.1532274,862.6702966
9229831,824.5804877,860.3076619
9229843,824.0661696,860.3076619
9229855,862.5171497,888.2347708
9229867,216.3537195,NA
9229879,215.7595915,NA
9229881,262.0952642,NA
9229893,379.843427,NA
9229908,379.843427,NA
9229910,271.0349335,NA
9229922,137.1373345,NA
9229934,425.4600708,NA
9229946,118.2928686,NA
9229958,119.5984238,NA
9229960,118.2928686,NA
9229972,265.2028254,NA
9229984,262.2080983,NA
9229996,266.1494323,NA
9230000,262.501159,NA
9230012,235.2368242,NA
9230024,381.4148173,NA
9230048,891.5420385,NA
9230050,1055.202234,NA
9230062,837.4847777,NA
9230098,579.2575957,NA
9230115,1356.075595,NA
9230127,280.9703841,NA
9230141,345.0878601,NA
9230153,344.5696724,NA
9230165,398.5743695,NA
9230177,154.5421937,NA
9230189,119.943085,NA
9230191,297.3323589,NA
9230206,331.3586952,350.8907812
9230218,332.9746622,351.2911489
9230220,331.3586952,350.8907812
9230232,330.3345091,353.4686319
9230244,419.2824744,NA
9230256,419.2824744,NA
9230268,200.9828156,NA
9230294,170.9330827,NA
9230311,701.2445698,729.0472721
9230323,177.313669,NA
9230335,153.8595674,NA
9230347,120.7540758,NA
